id,Danceability
17170,6
17171,6
17172,6
17173,4
17174,5
17175,7
17176,4
17177,4
17178,6
17179,3
17180,4
17181,5
17182,5
17183,5
17184,6
17185,6
17186,6
17187,3
17188,4
17189,4
17190,7
17191,7
17192,7
17193,7
17194,6
17195,8
17196,6
17197,7
17198,7
17199,4
17200,4
17201,4
17202,2
17203,1
17204,6
17205,4
17206,6
17207,3
17208,3
17209,4
17210,4
17211,4
17212,2
17213,6
17214,7
17215,5
17216,6
17217,7
17218,6
17219,5
17220,6
17221,2
17222,4
17223,4
17224,4
17225,3
17226,7
17227,4
17228,5
17229,4
17230,2
17231,4
17232,4
17233,2
17234,3
17235,3
17236,3
17237,2
17238,1
17239,5
17240,1
17241,2
17242,2
17243,4
17244,2
17245,2
17246,5
17247,7
17248,4
17249,6
17250,2
17251,6
17252,4
17253,5
17254,5
17255,6
17256,6
17257,7
17258,5
17259,4
17260,5
17261,6
17262,7
17263,8
17264,5
17265,6
17266,4
17267,5
17268,6
17269,7
17270,7
17271,8
17272,7
17273,6
17274,6
17275,6
17276,5
17277,5
17278,5
17279,4
17280,4
17281,6
17282,2
17283,6
17284,7
17285,6
17286,6
17287,3
17288,6
17289,4
17290,6
17291,4
17292,5
17293,5
17294,7
17295,6
17296,7
17297,6
17298,6
17299,7
17300,7
17301,5
17302,7
17303,1
17304,7
17305,4
17306,4
17307,4
17308,5
17309,5
17310,6
17311,7
17312,4
17313,6
17314,8
17315,6
17316,6
17317,5
17318,4
17319,4
17320,7
17321,5
17322,4
17323,3
17324,4
17325,3
17326,4
17327,4
17328,1
17329,6
17330,4
17331,4
17332,4
17333,3
17334,2
17335,4
17336,6
17337,5
17338,7
17339,6
17340,6
17341,5
17342,5
17343,3
17344,1
17345,2
17346,7
17347,5
17348,6
17349,3
17350,7
17351,4
17352,5
17353,6
17354,5
17355,6
17356,5
17357,7
17358,5
17359,7
17360,7
17361,6
17362,5
17363,7
17364,7
17365,6
17366,6
17367,7
17368,6
17369,6
17370,7
17371,7
17372,4
17373,4
17374,2
17375,5
17376,5
17377,1
17378,2
17379,7
17380,6
17381,5
17382,5
17383,7
17384,8
17385,6
17386,6
17387,5
17388,6
17389,6
17390,7
17391,7
17392,8
17393,6
17394,5
17395,6
17396,8
17397,4
17398,6
17399,4
17400,6
17401,3
17402,6
17403,4
17404,5
17405,6
17406,2
17407,4
17408,4
17409,6
17410,3
17411,6
17412,3
17413,6
17414,6
17415,5
17416,5
17417,6
17418,6
17419,8
17420,3
17421,6
17422,4
17423,1
17424,7
17425,6
17426,5
17427,5
17428,2
