id,Danceability
17170,6
17171,6
17172,5
17173,4
17174,6
17175,7
17176,4
17177,4
17178,5
17179,4
17180,5
17181,5
17182,4
17183,6
17184,5
17185,5
17186,5
17187,3
17188,4
17189,4
17190,8
17191,7
17192,7
17193,7
17194,5
17195,8
17196,7
17197,7
17198,7
17199,4
17200,4
17201,3
17202,1
17203,2
17204,7
17205,5
17206,4
17207,2
17208,3
17209,4
17210,5
17211,5
17212,2
17213,6
17214,7
17215,6
17216,6
17217,7
17218,5
17219,6
17220,6
17221,2
17222,5
17223,4
17224,4
17225,3
17226,7
17227,4
17228,6
17229,4
17230,3
17231,4
17232,5
17233,2
17234,3
17235,4
17236,3
17237,2
17238,1
17239,4
17240,1
17241,3
17242,1
17243,4
17244,2
17245,4
17246,4
17247,7
17248,4
17249,6
17250,2
17251,5
17252,4
17253,5
17254,6
17255,5
17256,7
17257,7
17258,5
17259,4
17260,5
17261,7
17262,8
17263,8
17264,5
17265,6
17266,3
17267,6
17268,6
17269,7
17270,7
17271,7
17272,7
17273,6
17274,7
17275,7
17276,5
17277,5
17278,5
17279,4
17280,5
17281,8
17282,2
17283,7
17284,7
17285,7
17286,6
17287,3
17288,7
17289,5
17290,7
17291,5
17292,4
17293,6
17294,6
17295,8
17296,6
17297,6
17298,7
17299,7
17300,8
17301,5
17302,7
17303,2
17304,7
17305,6
17306,5
17307,6
17308,5
17309,6
17310,7
17311,7
17312,4
17313,6
17314,8
17315,7
17316,6
17317,7
17318,5
17319,5
17320,7
17321,4
17322,5
17323,2
17324,4
17325,4
17326,4
17327,3
17328,2
17329,7
17330,3
17331,5
17332,6
17333,4
17334,4
17335,6
17336,7
17337,4
17338,8
17339,7
17340,7
17341,5
17342,4
17343,2
17344,2
17345,3
17346,7
17347,6
17348,7
17349,4
17350,7
17351,5
17352,6
17353,6
17354,4
17355,6
17356,6
17357,7
17358,5
17359,7
17360,7
17361,7
17362,7
17363,7
17364,7
17365,6
17366,5
17367,7
17368,6
17369,6
17370,8
17371,7
17372,4
17373,4
17374,2
17375,5
17376,5
17377,0
17378,1
17379,7
17380,7
17381,6
17382,5
17383,7
17384,8
17385,4
17386,5
17387,5
17388,7
17389,7
17390,7
17391,7
17392,8
17393,6
17394,6
17395,7
17396,8
17397,4
17398,5
17399,4
17400,6
17401,4
17402,6
17403,4
17404,6
17405,6
17406,2
17407,4
17408,5
17409,6
17410,2
17411,6
17412,3
17413,6
17414,6
17415,5
17416,6
17417,6
17418,5
17419,8
17420,4
17421,6
17422,3
17423,2
17424,7
17425,6
17426,5
17427,5
17428,3
