id,Danceability
17170,7
17171,6
17172,4
17173,4
17174,6
17175,6
17176,3
17177,4
17178,5
17179,5
17180,6
17181,5
17182,5
17183,6
17184,6
17185,5
17186,5
17187,3
17188,4
17189,5
17190,7
17191,7
17192,6
17193,7
17194,5
17195,7
17196,7
17197,6
17198,7
17199,5
17200,3
17201,3
17202,1
17203,3
17204,6
17205,4
17206,6
17207,3
17208,3
17209,3
17210,6
17211,5
17212,3
17213,7
17214,6
17215,5
17216,6
17217,6
17218,6
17219,6
17220,6
17221,2
17222,5
17223,5
17224,4
17225,4
17226,6
17227,3
17228,4
17229,4
17230,3
17231,5
17232,5
17233,2
17234,3
17235,4
17236,3
17237,3
17238,2
17239,6
17240,2
17241,4
17242,2
17243,4
17244,3
17245,6
17246,5
17247,6
17248,3
17249,5
17250,3
17251,5
17252,4
17253,5
17254,4
17255,6
17256,6
17257,7
17258,5
17259,3
17260,5
17261,6
17262,7
17263,7
17264,6
17265,7
17266,3
17267,5
17268,7
17269,6
17270,7
17271,7
17272,6
17273,6
17274,6
17275,6
17276,4
17277,4
17278,5
17279,6
17280,4
17281,6
17282,4
17283,7
17284,7
17285,6
17286,6
17287,3
17288,7
17289,6
17290,6
17291,6
17292,5
17293,6
17294,7
17295,7
17296,7
17297,5
17298,6
17299,8
17300,7
17301,6
17302,7
17303,2
17304,6
17305,5
17306,5
17307,5
17308,5
17309,7
17310,6
17311,6
17312,5
17313,5
17314,7
17315,7
17316,6
17317,6
17318,5
17319,5
17320,7
17321,5
17322,4
17323,3
17324,3
17325,3
17326,5
17327,3
17328,3
17329,6
17330,3
17331,4
17332,6
17333,6
17334,5
17335,6
17336,6
17337,5
17338,7
17339,6
17340,6
17341,5
17342,5
17343,3
17344,3
17345,3
17346,6
17347,5
17348,6
17349,4
17350,6
17351,4
17352,6
17353,6
17354,5
17355,6
17356,6
17357,7
17358,5
17359,7
17360,7
17361,7
17362,6
17363,7
17364,7
17365,6
17366,5
17367,7
17368,7
17369,7
17370,8
17371,7
17372,4
17373,4
17374,4
17375,5
17376,5
17377,2
17378,2
17379,7
17380,6
17381,5
17382,6
17383,7
17384,7
17385,5
17386,6
17387,6
17388,6
17389,5
17390,7
17391,6
17392,7
17393,6
17394,6
17395,6
17396,8
17397,4
17398,7
17399,5
17400,6
17401,4
17402,4
17403,4
17404,7
17405,6
17406,4
17407,5
17408,5
17409,5
17410,5
17411,6
17412,3
17413,7
17414,7
17415,5
17416,5
17417,6
17418,6
17419,7
17420,5
17421,7
17422,3
17423,2
17424,7
17425,6
17426,5
17427,5
17428,4
17429,6
17430,5
17431,6
17432,6
17433,4
17434,6
17435,5
17436,5
17437,3
17438,7
17439,4
17440,2
17441,5
17442,2
17443,2
17444,4
17445,4
17446,3
17447,6
17448,1
17449,6
17450,6
17451,6
17452,5
17453,7
17454,6
17455,4
17456,6
17457,4
17458,6
17459,7
17460,4
17461,5
17462,3
17463,3
17464,5
17465,3
17466,3
17467,4
17468,5
17469,6
17470,3
17471,7
17472,4
17473,6
17474,4
17475,4
17476,6
17477,6
17478,6
17479,4
17480,5
17481,5
17482,6
17483,6
17484,5
17485,6
17486,6
17487,3
17488,5
17489,3
17490,7
17491,6
17492,6
17493,6
17494,6
17495,4
17496,6
17497,6
17498,6
17499,5
17500,4
17501,4
17502,4
17503,4
17504,4
17505,3
17506,3
17507,5
17508,4
17509,7
17510,7
17511,4
17512,5
17513,6
17514,6
17515,6
17516,4
17517,4
17518,6
17519,6
17520,4
17521,7
17522,6
17523,5
17524,6
17525,6
17526,6
17527,5
17528,6
17529,5
17530,5
17531,6
17532,6
17533,4
17534,7
17535,6
17536,5
17537,7
17538,5
17539,7
17540,7
17541,6
17542,3
17543,6
17544,6
17545,6
17546,6
17547,6
17548,6
17549,4
17550,7
17551,7
17552,5
17553,5
17554,7
17555,5
17556,4
17557,5
17558,6
17559,7
17560,7
17561,6
17562,5
17563,3
17564,6
17565,5
17566,6
17567,2
17568,5
17569,2
17570,3
17571,7
17572,5
17573,4
