id,Danceability
17170,6
17171,6
17172,5
17173,5
17174,6
17175,7
17176,4
17177,4
17178,6
17179,4
17180,5
17181,5
17182,3
17183,6
17184,6
17185,5
17186,5
17187,3
17188,4
17189,4
17190,7
17191,7
17192,7
17193,6
17194,6
17195,7
17196,6
17197,7
17198,6
17199,4
17200,4
17201,5
17202,1
17203,2
17204,7
17205,6
17206,4
17207,2
17208,4
17209,4
17210,4
17211,5
17212,2
17213,7
17214,6
17215,6
17216,6
17217,6
17218,5
17219,6
17220,6
17221,2
17222,5
17223,5
17224,5
17225,4
17226,7
17227,4
17228,6
17229,4
17230,3
17231,5
17232,5
17233,3
17234,3
17235,4
17236,3
17237,3
17238,1
17239,5
17240,1
17241,4
17242,1
17243,4
17244,2
17245,3
17246,5
17247,7
17248,4
17249,6
17250,2
17251,5
17252,4
17253,4
17254,6
17255,4
17256,7
17257,8
17258,5
17259,3
17260,6
17261,7
17262,8
17263,7
17264,4
17265,6
17266,2
17267,6
17268,6
17269,7
17270,7
17271,6
17272,7
17273,6
17274,6
17275,7
17276,6
17277,5
17278,5
17279,4
17280,4
17281,7
17282,1
17283,6
17284,6
17285,7
17286,6
17287,3
17288,5
17289,5
17290,6
17291,4
17292,3
17293,6
17294,6
17295,8
17296,6
17297,6
17298,7
17299,7
17300,7
17301,5
17302,7
17303,2
17304,8
17305,5
17306,4
17307,6
17308,6
17309,5
17310,7
17311,7
17312,4
17313,6
17314,8
17315,6
17316,6
17317,6
17318,4
17319,5
17320,7
17321,3
17322,5
17323,2
17324,6
17325,4
17326,5
17327,3
17328,2
17329,7
17330,5
17331,5
17332,6
17333,3
17334,3
17335,4
17336,6
17337,4
17338,8
17339,7
17340,7
17341,4
17342,4
17343,2
17344,1
17345,3
17346,7
17347,7
17348,7
17349,4
17350,7
17351,6
17352,6
17353,6
17354,4
17355,7
17356,6
17357,7
17358,6
17359,8
17360,7
17361,7
17362,6
17363,7
17364,7
17365,6
17366,6
17367,7
17368,7
17369,6
17370,8
17371,7
17372,4
17373,5
17374,2
17375,5
17376,5
17377,0
17378,1
17379,6
17380,6
17381,5
17382,5
17383,7
17384,8
17385,4
17386,5
17387,5
17388,7
17389,6
17390,7
17391,7
17392,8
17393,6
17394,5
17395,6
17396,8
17397,4
17398,5
17399,4
17400,5
17401,4
17402,6
17403,4
17404,5
17405,6
17406,2
17407,4
17408,4
17409,7
17410,2
17411,7
17412,3
17413,6
17414,6
17415,5
17416,6
17417,7
17418,5
17419,7
17420,4
17421,6
17422,2
17423,2
17424,7
17425,6
17426,6
17427,5
17428,2
