id,Danceability
17170,7
17171,7
17172,5
17173,5
17174,5
17175,7
17176,3
17177,4
17178,6
17179,3
17180,6
17181,5
17182,3
17183,6
17184,7
17185,5
17186,5
17187,3
17188,4
17189,5
17190,8
17191,7
17192,7
17193,6
17194,7
17195,8
17196,7
17197,7
17198,6
17199,3
17200,3
17201,4
17202,1
17203,1
17204,7
17205,6
17206,4
17207,1
17208,4
17209,4
17210,5
17211,5
17212,2
17213,6
17214,7
17215,6
17216,6
17217,7
17218,5
17219,7
17220,6
17221,1
17222,5
17223,4
17224,4
17225,4
17226,7
17227,4
17228,6
17229,5
17230,3
17231,5
17232,5
17233,2
17234,4
17235,4
17236,3
17237,2
17238,1
17239,4
17240,1
17241,3
17242,1
17243,3
17244,2
17245,3
17246,5
17247,8
17248,3
17249,6
17250,2
17251,6
17252,3
17253,5
17254,6
17255,4
17256,7
17257,8
17258,4
17259,3
17260,5
17261,7
17262,8
17263,8
17264,4
17265,5
17266,2
17267,6
17268,6
17269,7
17270,7
17271,7
17272,7
17273,6
17274,7
17275,7
17276,6
17277,5
17278,5
17279,3
17280,5
17281,8
17282,1
17283,6
17284,6
17285,7
17286,6
17287,3
17288,6
17289,5
17290,7
17291,4
17292,2
17293,6
17294,6
17295,8
17296,7
17297,6
17298,7
17299,7
17300,8
17301,5
17302,7
17303,3
17304,7
17305,6
17306,5
17307,6
17308,7
17309,4
17310,7
17311,7
17312,4
17313,6
17314,7
17315,6
17316,7
17317,6
17318,5
17319,4
17320,8
17321,3
17322,6
17323,2
17324,5
17325,3
17326,4
17327,3
17328,1
17329,7
17330,4
17331,5
17332,6
17333,4
17334,4
17335,5
17336,6
17337,4
17338,8
17339,7
17340,7
17341,5
17342,4
17343,2
17344,1
17345,2
17346,7
17347,7
17348,8
17349,4
17350,7
17351,6
17352,5
17353,6
17354,4
17355,7
17356,6
17357,7
17358,5
17359,8
17360,8
17361,8
17362,6
17363,8
17364,7
17365,6
17366,7
17367,7
17368,7
17369,7
17370,8
17371,7
17372,3
17373,4
17374,2
17375,5
17376,5
17377,0
17378,1
17379,7
17380,7
17381,5
17382,5
17383,7
17384,8
17385,4
17386,4
17387,4
17388,7
17389,5
17390,7
17391,7
17392,8
17393,7
17394,5
17395,7
17396,8
17397,4
17398,5
17399,5
17400,6
17401,3
17402,6
17403,3
17404,6
17405,6
17406,2
17407,5
17408,4
17409,7
17410,1
17411,6
17412,3
17413,6
17414,6
17415,6
17416,7
17417,6
17418,5
17419,8
17420,4
17421,5
17422,2
17423,2
17424,7
17425,6
17426,6
17427,5
17428,2
17429,7
17430,5
17431,6
17432,7
17433,5
17434,6
17435,5
17436,5
17437,2
17438,7
17439,4
17440,2
17441,4
17442,1
17443,4
17444,4
17445,6
17446,2
17447,6
17448,1
17449,6
17450,7
17451,7
17452,5
17453,8
17454,6
17455,4
17456,7
17457,6
17458,8
17459,7
17460,4
17461,6
17462,3
17463,4
17464,5
17465,2
17466,2
17467,4
17468,6
17469,5
17470,3
17471,7
17472,4
17473,8
17474,4
17475,4
17476,7
17477,6
17478,7
17479,5
17480,4
17481,3
17482,6
17483,7
17484,7
17485,5
17486,7
17487,5
17488,5
17489,4
17490,8
17491,6
17492,6
17493,6
17494,7
17495,2
17496,6
17497,5
17498,7
17499,6
17500,4
17501,4
17502,4
17503,2
17504,3
17505,2
17506,2
17507,3
17508,3
17509,8
17510,7
17511,5
17512,6
17513,5
17514,7
17515,6
17516,4
17517,5
17518,6
17519,7
17520,4
17521,7
17522,6
17523,6
17524,6
17525,6
17526,6
17527,4
17528,6
17529,7
17530,4
17531,7
17532,4
17533,2
17534,7
17535,5
17536,5
17537,8
17538,7
17539,6
17540,8
17541,7
17542,3
17543,7
17544,6
17545,6
17546,6
17547,6
17548,6
17549,5
17550,7
17551,7
17552,5
17553,4
17554,7
17555,6
17556,5
17557,5
17558,6
17559,7
17560,8
17561,6
17562,4
17563,3
17564,3
17565,6
17566,6
17567,2
17568,5
17569,1
17570,3
17571,8
17572,5
17573,5
17574,5
17575,3
17576,3
17577,5
17578,7
17579,7
17580,6
17581,7
17582,4
17583,5
17584,6
17585,6
17586,6
17587,6
17588,6
17589,7
17590,8
17591,7
17592,6
17593,2
17594,4
17595,7
17596,1
17597,4
17598,3
17599,6
17600,2
17601,7
17602,6
17603,4
17604,4
17605,2
17606,1
17607,6
17608,4
17609,6
17610,2
17611,5
17612,3
17613,7
17614,1
17615,2
17616,6
17617,5
17618,2
17619,3
17620,6
17621,3
17622,6
17623,3
17624,4
17625,5
17626,7
17627,4
17628,3
17629,4
17630,8
17631,2
17632,5
17633,3
17634,5
17635,3
17636,5
17637,2
17638,2
17639,5
17640,5
17641,2
17642,4
17643,4
17644,6
17645,2
17646,4
17647,2
17648,4
17649,1
17650,6
17651,3
17652,2
17653,6
17654,3
17655,2
17656,2
17657,1
17658,1
17659,1
17660,1
17661,0
17662,1
17663,0
17664,1
17665,0
17666,0
17667,6
17668,2
17669,3
17670,2
17671,1
17672,4
17673,2
17674,3
17675,2
17676,6
17677,2
17678,2
17679,4
17680,3
17681,7
17682,7
17683,5
17684,4
17685,5
17686,4
17687,1
17688,2
17689,2
17690,5
17691,7
17692,2
17693,1
17694,5
17695,6
17696,3
17697,0
17698,2
17699,1
17700,1
17701,3
17702,5
17703,6
17704,5
17705,6
17706,4
17707,4
17708,7
17709,4
17710,4
17711,1
17712,6
17713,2
17714,1
17715,0
17716,3
17717,0
17718,3
17719,4
17720,3
17721,1
17722,0
17723,1
17724,1
17725,2
17726,2
17727,3
17728,2
17729,3
17730,7
17731,4
17732,4
17733,2
17734,6
17735,4
17736,6
17737,3
17738,5
17739,2
17740,6
17741,2
17742,8
17743,8
17744,3
17745,6
17746,3
17747,6
17748,3
17749,3
17750,6
17751,2
17752,5
17753,4
17754,5
17755,6
17756,7
17757,6
17758,6
17759,2
17760,1
17761,2
17762,2
17763,6
17764,1
17765,6
17766,5
17767,7
17768,7
17769,3
17770,5
17771,5
17772,6
17773,7
17774,6
17775,5
17776,6
17777,5
17778,5
17779,7
17780,5
17781,5
17782,4
17783,8
17784,6
17785,2
17786,6
17787,3
17788,4
17789,6
17790,3
17791,4
17792,4
17793,5
17794,3
17795,8
17796,7
17797,8
17798,8
17799,5
17800,6
17801,3
17802,8
17803,7
17804,8
17805,4
17806,6
17807,4
17808,1
17809,8
17810,7
17811,2
17812,5
17813,4
17814,5
17815,3
17816,5
17817,4
17818,5
17819,7
17820,7
17821,3
17822,4
17823,8
17824,4
17825,6
17826,7
17827,6
17828,8
17829,6
17830,3
17831,7
17832,6
17833,1
17834,4
17835,7
17836,4
17837,2
17838,5
17839,3
17840,3
17841,7
17842,7
17843,5
17844,7
17845,7
17846,6
17847,7
17848,6
17849,8
17850,8
17851,3
17852,5
17853,7
17854,7
17855,2
17856,6
17857,6
17858,6
17859,7
17860,8
17861,4
17862,3
17863,6
17864,5
17865,7
17866,8
17867,4
17868,5
17869,7
17870,5
17871,1
17872,7
17873,7
17874,5
17875,1
17876,3
17877,5
17878,6
17879,5
17880,1
17881,2
17882,3
17883,3
17884,7
17885,4
17886,2
17887,5
17888,6
17889,7
17890,6
17891,4
17892,3
17893,2
17894,5
17895,6
17896,8
17897,5
17898,8
17899,1
17900,6
17901,7
17902,8
17903,7
17904,7
17905,6
17906,7
17907,8
17908,2
17909,5
17910,7
17911,3
17912,2
17913,5
17914,3
17915,7
17916,3
17917,5
17918,5
17919,2
17920,2
17921,1
17922,1
17923,6
17924,6
17925,3
17926,1
17927,5
17928,3
17929,6
17930,2
17931,2
17932,6
17933,7
17934,6
17935,5
17936,6
17937,6
17938,5
17939,3
17940,1
17941,7
17942,8
17943,5
17944,3
17945,5
17946,4
17947,6
17948,4
17949,4
17950,4
17951,3
17952,7
17953,1
17954,6
17955,5
17956,8
17957,5
17958,7
17959,5
17960,5
17961,5
17962,4
17963,8
17964,6
17965,6
17966,7
17967,3
17968,8
17969,5
17970,5
17971,5
17972,7
17973,8
17974,7
17975,5
17976,6
17977,7
17978,7
17979,6
17980,6
17981,7
17982,3
17983,6
17984,7
17985,6
17986,7
17987,6
17988,7
17989,7
17990,7
17991,7
17992,2
17993,7
17994,4
17995,5
17996,7
17997,6
17998,8
17999,4
18000,8
18001,7
18002,5
18003,1
18004,3
18005,3
18006,3
18007,3
18008,8
18009,4
18010,4
18011,4
18012,2
18013,7
18014,2
18015,4
18016,2
18017,6
18018,2
18019,6
18020,7
18021,6
18022,6
18023,3
18024,5
18025,7
18026,6
18027,7
18028,3
18029,1
18030,0
18031,4
18032,2
18033,0
18034,4
18035,0
18036,5
18037,0
18038,3
18039,7
18040,3
18041,7
18042,4
18043,3
18044,4
18045,3
18046,3
18047,4
18048,4
18049,3
18050,5
18051,6
18052,1
18053,6
18054,4
18055,6
18056,5
18057,5
18058,5
18059,3
18060,5
18061,3
18062,6
18063,5
18064,2
18065,3
18066,7
18067,7
18068,6
18069,5
18070,4
18071,5
18072,5
18073,6
18074,7
18075,6
18076,4
18077,7
18078,7
18079,3
18080,6
18081,6
18082,4
18083,4
18084,7
18085,7
18086,6
18087,4
18088,7
18089,5
18090,5
18091,2
18092,4
18093,1
18094,3
18095,5
18096,5
18097,4
18098,2
18099,4
18100,4
18101,6
18102,5
18103,5
18104,7
18105,6
18106,5
18107,4
18108,2
18109,7
18110,4
18111,6
18112,6
18113,4
18114,7
18115,2
18116,3
18117,6
18118,7
18119,6
18120,5
18121,3
18122,5
18123,1
18124,6
18125,6
18126,1
18127,5
18128,5
18129,3
18130,5
18131,3
18132,4
18133,3
18134,3
18135,1
18136,4
18137,5
18138,7
18139,5
18140,1
18141,6
18142,2
18143,3
18144,4
18145,8
18146,5
18147,2
18148,5
18149,3
18150,7
18151,7
18152,8
18153,6
18154,5
18155,5
18156,7
18157,8
18158,2
18159,7
18160,6
18161,6
18162,7
18163,6
18164,5
18165,5
18166,4
18167,6
18168,4
18169,7
18170,7
18171,6
18172,5
18173,6
18174,8
18175,7
18176,5
18177,4
18178,4
18179,6
18180,6
18181,5
18182,8
18183,5
18184,6
18185,7
18186,4
18187,6
18188,4
18189,1
18190,1
18191,4
18192,7
18193,3
18194,2
18195,7
18196,5
18197,3
18198,1
18199,3
18200,1
18201,0
18202,1
18203,0
18204,1
18205,0
18206,5
18207,3
18208,5
18209,1
18210,5
18211,7
18212,7
18213,3
18214,7
18215,5
18216,4
18217,7
18218,5
18219,8
18220,6
18221,2
18222,6
18223,7
18224,8
18225,3
18226,5
18227,5
18228,6
18229,8
18230,6
18231,4
18232,2
18233,4
18234,6
18235,4
18236,5
18237,5
18238,3
18239,7
18240,7
18241,4
18242,5
18243,6
18244,5
18245,6
18246,6
18247,5
18248,7
18249,3
18250,6
18251,4
18252,6
18253,3
18254,3
18255,6
18256,4
18257,5
18258,2
18259,7
18260,4
18261,3
18262,2
18263,3
18264,1
18265,4
18266,1
18267,2
18268,3
18269,6
18270,4
18271,3
18272,4
18273,4
18274,7
18275,5
18276,2
18277,4
18278,3
18279,5
18280,7
18281,5
18282,5
18283,8
18284,3
18285,7
18286,2
18287,4
18288,4
18289,6
18290,5
18291,8
18292,8
18293,7
18294,4
18295,3
18296,3
18297,6
18298,4
18299,5
18300,6
18301,3
18302,3
18303,5
18304,6
18305,3
18306,5
18307,2
18308,6
18309,5
18310,7
18311,6
18312,5
18313,6
18314,5
18315,5
18316,4
18317,3
18318,1
18319,2
18320,1
18321,3
18322,1
18323,5
18324,1
18325,8
18326,7
18327,8
18328,3
18329,8
18330,3
18331,6
18332,3
18333,3
18334,4
18335,4
18336,4
18337,4
18338,2
18339,2
18340,2
18341,5
18342,4
18343,5
18344,6
18345,4
18346,3
18347,5
18348,2
18349,2
18350,4
18351,7
18352,6
18353,8
18354,4
18355,2
18356,4
18357,3
18358,7
18359,7
18360,7
18361,1
18362,5
18363,7
18364,7
18365,3
18366,6
18367,3
18368,4
18369,4
18370,6
18371,6
18372,1
18373,7
18374,8
18375,8
18376,6
18377,5
18378,7
18379,7
18380,6
18381,8
18382,8
18383,8
18384,6
18385,7
18386,8
18387,8
18388,6
18389,8
18390,7
18391,0
18392,1
18393,1
18394,3
18395,0
18396,2
18397,0
18398,0
18399,4
18400,6
18401,1
18402,1
18403,7
18404,1
18405,4
18406,3
18407,3
18408,5
18409,2
18410,8
