id,Danceability
17170,6
17171,5
17172,5
17173,4
17174,5
17175,6
17176,5
17177,3
17178,5
17179,5
17180,4
17181,4
17182,5
17183,6
17184,6
17185,5
17186,5
17187,1
17188,3
17189,5
17190,7
17191,7
17192,7
17193,7
17194,4
17195,8
17196,7
17197,6
17198,8
17199,4
17200,4
17201,5
17202,2
17203,2
17204,8
17205,4
17206,7
17207,2
17208,3
17209,3
17210,4
17211,5
17212,1
17213,8
17214,6
17215,4
17216,7
17217,6
17218,7
17219,7
17220,6
17221,2
17222,6
17223,5
17224,4
17225,2
17226,6
17227,2
17228,4
17229,3
17230,2
17231,4
17232,5
17233,2
17234,3
17235,3
17236,4
17237,3
17238,2
17239,4
17240,1
17241,2
17242,1
17243,4
17244,2
17245,5
17246,5
17247,6
17248,4
17249,5
17250,2
17251,3
17252,4
17253,5
17254,5
17255,8
17256,7
17257,7
17258,4
17259,2
17260,7
17261,6
17262,6
17263,8
17264,6
17265,6
17266,4
17267,5
17268,7
17269,6
17270,7
17271,8
17272,6
17273,7
17274,6
17275,7
17276,5
17277,5
17278,7
17279,6
17280,3
17281,7
17282,1
17283,7
17284,7
17285,7
17286,6
17287,3
17288,7
17289,4
17290,6
17291,7
17292,7
17293,6
17294,7
17295,8
17296,8
17297,6
17298,6
17299,8
17300,8
17301,6
17302,6
17303,2
17304,6
17305,5
17306,5
17307,5
17308,2
17309,7
17310,6
17311,6
17312,4
17313,5
17314,7
17315,7
17316,6
17317,7
17318,5
17319,4
17320,7
17321,6
17322,2
17323,5
17324,4
17325,2
17326,5
17327,2
17328,2
17329,6
17330,3
17331,5
17332,5
17333,4
17334,3
17335,5
17336,7
17337,5
17338,7
17339,7
17340,6
17341,5
17342,4
17343,2
17344,2
17345,3
17346,6
17347,4
17348,7
17349,3
17350,7
17351,3
17352,7
17353,5
17354,7
17355,6
17356,7
17357,7
17358,6
17359,7
17360,7
17361,7
17362,7
17363,7
17364,6
17365,6
17366,5
17367,7
17368,8
17369,7
17370,9
17371,8
17372,4
17373,4
17374,4
17375,4
17376,5
17377,1
17378,2
17379,7
17380,5
17381,7
17382,7
17383,6
17384,9
17385,7
17386,6
17387,5
17388,7
17389,7
17390,7
17391,5
17392,7
17393,7
17394,5
17395,6
17396,8
17397,6
17398,5
17399,4
17400,6
17401,3
17402,5
17403,3
17404,7
17405,6
17406,3
17407,3
17408,4
17409,4
17410,3
17411,6
17412,3
17413,7
17414,6
17415,5
17416,6
17417,7
17418,7
17419,8
17420,3
17421,8
17422,4
17423,1
17424,7
17425,7
17426,5
17427,4
17428,1
17429,5
17430,5
17431,6
17432,6
17433,4
17434,6
17435,5
17436,4
17437,2
17438,7
17439,4
17440,1
17441,4
17442,2
17443,3
17444,6
17445,5
17446,2
17447,7
17448,1
17449,6
17450,6
17451,5
17452,5
17453,7
17454,7
17455,4
17456,6
17457,5
17458,7
17459,7
17460,3
17461,7
17462,3
17463,2
17464,5
17465,2
17466,4
17467,3
17468,6
17469,6
17470,3
17471,7
17472,4
17473,6
17474,5
17475,3
17476,6
17477,7
17478,6
17479,5
17480,4
17481,5
17482,6
17483,6
17484,7
17485,6
17486,8
17487,5
17488,6
17489,3
17490,8
17491,6
17492,6
17493,6
17494,6
17495,2
17496,7
17497,7
17498,6
17499,5
17500,2
17501,4
17502,4
17503,3
17504,4
17505,3
17506,2
17507,2
17508,3
17509,6
17510,7
17511,3
17512,6
17513,6
17514,7
17515,6
17516,5
17517,3
17518,7
17519,5
17520,5
17521,7
17522,8
17523,6
17524,6
17525,5
17526,7
17527,6
17528,4
17529,6
17530,4
17531,6
17532,3
17533,3
17534,6
17535,4
17536,4
17537,7
17538,4
17539,6
17540,8
17541,7
17542,3
17543,5
17544,3
17545,6
17546,4
17547,5
17548,4
17549,3
17550,6
17551,7
17552,5
17553,6
17554,8
17555,5
17556,4
17557,5
17558,7
17559,7
17560,8
17561,7
17562,4
17563,2
17564,6
17565,5
17566,6
17567,1
17568,4
17569,1
17570,3
17571,8
17572,5
17573,2
17574,3
17575,4
17576,2
17577,6
17578,6
17579,7
17580,8
17581,6
17582,5
17583,5
17584,4
17585,6
17586,6
17587,5
17588,3
17589,5
17590,7
17591,7
17592,7
17593,6
17594,3
17595,7
17596,5
17597,6
17598,5
