id,Danceability
17170,6
17171,6
17172,5
17173,4
17174,6
17175,6
17176,5
17177,3
17178,5
17179,5
17180,4
17181,5
17182,6
17183,6
17184,6
17185,5
17186,5
17187,1
17188,3
17189,6
17190,7
17191,7
17192,7
17193,6
17194,4
17195,8
17196,7
17197,6
17198,8
17199,5
17200,4
17201,4
17202,2
17203,2
17204,7
17205,3
17206,7
17207,2
17208,3
17209,2
17210,5
17211,5
17212,1
17213,8
17214,6
17215,5
17216,6
17217,6
17218,6
17219,7
17220,7
17221,2
17222,6
17223,5
17224,4
17225,2
17226,5
17227,3
17228,4
17229,4
17230,3
17231,4
17232,5
17233,3
17234,3
17235,4
17236,3
17237,2
17238,2
17239,4
17240,1
17241,1
17242,1
17243,4
17244,1
17245,5
17246,6
17247,6
17248,4
17249,5
17250,2
17251,4
17252,4
17253,6
17254,6
17255,7
17256,6
17257,7
17258,5
17259,3
17260,7
17261,6
17262,6
17263,8
17264,6
17265,6
17266,4
17267,6
17268,7
17269,6
17270,7
17271,8
17272,6
17273,7
17274,6
17275,7
17276,5
17277,5
17278,7
17279,5
17280,4
17281,7
17282,1
17283,7
17284,8
17285,7
17286,6
17287,3
17288,7
17289,5
17290,6
17291,6
17292,6
17293,5
17294,7
17295,8
17296,8
17297,5
17298,6
17299,8
17300,8
17301,7
17302,6
17303,3
17304,6
17305,5
17306,6
17307,5
17308,2
17309,7
17310,6
17311,7
17312,5
17313,6
17314,7
17315,7
17316,6
17317,7
17318,6
17319,4
17320,7
17321,5
17322,2
17323,6
17324,4
17325,3
17326,5
17327,3
17328,1
17329,6
17330,4
17331,5
17332,5
17333,3
17334,3
17335,5
17336,7
17337,5
17338,7
17339,7
17340,7
17341,3
17342,4
17343,2
17344,2
17345,3
17346,6
17347,4
17348,6
17349,3
17350,6
17351,3
17352,7
17353,5
17354,7
17355,5
17356,6
17357,6
17358,6
17359,7
17360,7
17361,6
17362,6
17363,8
17364,6
17365,6
17366,5
17367,7
17368,8
17369,7
17370,9
17371,7
17372,4
17373,4
17374,4
17375,4
17376,5
17377,0
17378,3
17379,7
17380,5
17381,7
17382,7
17383,6
17384,9
17385,7
17386,8
17387,6
17388,6
17389,6
17390,7
17391,5
17392,7
17393,7
17394,6
17395,6
17396,8
17397,6
17398,5
17399,5
17400,6
17401,3
17402,5
17403,2
17404,7
17405,7
17406,3
17407,4
17408,4
17409,5
17410,3
17411,6
17412,3
17413,7
17414,5
17415,5
17416,6
17417,7
17418,7
17419,9
17420,4
17421,8
17422,4
17423,1
17424,7
17425,7
17426,4
17427,5
17428,1
